C290	酷我音乐	听音乐，用酷我！   酷我音乐，安卓平台上最受欢迎的音乐APP。百万高音质正版音乐，跨平台无缝同步。好音乐装进口袋，随时随地想听就听。 --------------------------------------------------------------- 功能介绍：   -听音乐，用酷我 【海量乐库】最大最全	C10159654:更换字体管家(…,C183901:WiFi信号增强…,C10191116:图片合成器,C20252:京东,C10157353:锁屏精灵,C10179513:单机斗地主,C54699:1905电影网,C19168:凤凰新闻,C3466:酷狗音乐,C174391:百度云,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C10608	大众点评	大众点评:【新用户福利】第一单免费吃喝玩乐，好东西只送不卖！ 【活动预告】 -1月8日-14日，1元看星球大战，先到先得。 -1月21日-31日，丽人节新年大促，100%红包天天送，美发，美甲各种项目9元秒杀 【团购优惠】 吃喝玩乐的必备神器！包括团购、旅游、酒店、外卖、电影、美食、美发、美甲、KTV、预约、预订、外送、电子会员卡等生活信	C20252:京东,C2217:我查查,C10047107:滴滴出行,C41529:万年历,C40224:相片组合 Phot…,C10059940:微店,C5206:美团,C6000474:无线城市,C10017070:高铁管家,C34075:手机淘宝,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C5326	乐视视频	乐视视频品牌升级换新标，下版正式揭晓！ 十年剧王《芈月传》播放破百亿，芈月登后位，平内乱，励精图治，讲述了芈月跌宕起伏的传奇一生！ 乐视自制神剧《太子妃升职记》男妃驾到必须升职，雷到炸裂,艳到销魂。 乐视自制综艺《你看起来很好吃》亚洲崔始源、全能美少女宋茜、EXO吴世勋&金钟仁(KAI)、国民女神柳岩、新生代偶像华晨宇等一线明星加盟，注定超	C20252:京东,C10017070:高铁管家,C183901:WiFi信号增强…,C174391:百度云,C10191116:图片合成器,C39289:手机通信Whats…,C2217:我查查,C185099:个性彩铃,C32569:优酷,C7256:快手看片,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C20960	搜狐视频	《匆匆那年：好久不见》强势回归，青春终有结局，成长终会开始，方茴和陈寻的故事仍在继续；《夜行书生》会员抢先看全集，李准基、沈昌珉上演高颜值的古代吸血鬼爱情剧；《高品格单恋》、《美丽的秘密》、《爱情碟中谍》、《末日孤舰5》、《血族2》精彩不停播。热门综艺、正版美剧、日韩经典、自媒体搞笑，你想看的只在搜狐视频！ 【热播剧集】 热剧：《匆匆那年：好久不	C183901:WiFi信号增强…,C39289:手机通信Whats…,C57236:今日头条,C2060:导航犬,C32569:优酷,C185099:个性彩铃,C191:手机电视,C10220136:QQ音乐,C10168892:网易云音乐,C5326:乐视视频,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C5157	携程旅行	【携程旅行】 随时随地预订酒店、机票、火车票、汽车票、景点门票、用车，团购、跟团游、周末游、自由行、自驾游、邮轮、旅游度假产品任您选！畅享旅游攻略、旅游保险、旅行特惠。出行、旅游不用愁！  【活动】 - 首页“天天有礼”专区，每天都有惊喜等你来发掘！4999礼品卡、优惠券、积分天天送不停！每天送出超过30000份奖品； - 春运	C10099655:铁路12306,C20911: 高德地图 ,C183901:WiFi信号增强…,C10047107:滴滴出行,C262:去哪儿旅行,C2217:我查查,C3382:百度地图,C10027946:快的打车,C10017070:高铁管家,C20252:京东,C3382:百度地图,C20911: 高德地图 ,C5157:携程旅行,C262:去哪儿旅行,C5745:天翼导航,C3403:高德导航,C39196:艺龙旅行,C10067576:116114,C10027946:快的打车,C12192:同程旅游,
C10162448	爱听4G	爱听4G:更新点说明： 1、新增：接入氧气听书内容 2、新增：定时关闭（增加自定义时间选项） 3、新用户免费赠送15天体验VIP 4、新增：本地音乐排序功能，歌曲列表中增加按时间排序、按歌手名排序选项 5、优化：用户反馈功能优化； 6、新增：歌单功能投稿与分享及功能   领小门神红包，免费看电影 大危机！小门	C10191116:图片合成器,C10269239:单机斗地主,C10220136:QQ音乐,C43719:迅雷,C2060:导航犬,C20252:京东,C3466:酷狗音乐,C32569:优酷,C22852:暴风影音,C10114178:流量宝,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C2543	QQ同步助手	【QQ同步助手，备份你的手机生活！】 换机必备神器，专业的手机数据传输、通讯录管理工具,4亿用户的信赖选择！ ——相识起，到永远—— ★完善备份★：将原机通讯录、短信、通话记录、软件一键备份，轻松搬家到新机 ★便捷管理★：使用已有QQ即可便捷快速登录，将以往备份资料，迅速同步到新手机 ★亮点服务★：智能去除通讯录里面重复的联系人	C2217:我查查,C5683:微信,C5373:支付宝,C41529:万年历,C6605:中华万年历,C10220136:QQ音乐,C10047107:滴滴出行,C31346:手机百度,C21976:UC浏览器,C183901:WiFi信号增强…,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,
C10026044	58同城	91通讯录:【软件说明】 百度91旗下最受欢迎的手机通讯录： 最个性： 唯一一款支持与桌面完美换肤， 最多百变主题、更自由的DIY、 最多变的来电秀、最特别的短信和来电铃声、 更有趣的聊天表情和气泡，共享百度91亿级用户的美化资源与乐趣！  更安全： 短信加密，3维防骚扰模式， 超强号码识别、有效拦截上亿骚扰号	C20252:京东,C183901:WiFi信号增强…,C6015363:肯德基,C10179513:单机斗地主,C10114178:流量宝,C2217:我查查,C5341:网易公开课,C1952: 赶集生活,C5165:1号店,C10059940:微店,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C10349487	和通讯录	一、产品简介： “和通讯录”是中国移动全新推出的通讯录手机应用。该应用能将用户手机中的联系人信息同步到云端的通讯录平台，同时还拥有智能拨号、短信群发、定时短信、隐私保护、免打扰、电话黄页、分省一卡多号等功能。用户可以通过登录WWW网站(pim.10086.cn)查询和管理云端的通讯录信息。 二、功能特色： 定时短信：爸妈生日、结婚纪念日，通	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C10113531:保卫萝卜2,C10196888:二维码扫描,C10159734:去吧皮卡丘,C10114178:流量宝,C183901:WiFi信号增强…,C39289:手机通信Whats…,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,
C10397414	QQ空间	QQ空间，超过6亿用户使用的社交网络。致力于帮助用户随时随地“分享生活，留住感动”。您可以使用手机查看好友动态、与好友互动，上传照片、写说说、写日志、签到、送礼；更有“玩吧”汇聚众多热门游戏，满足各种娱乐需求。	C20252:京东,C5980:诚品快拍,C10269239:单机斗地主,C174391:百度云,C10241662:欢乐斗地主(有…,C39289:手机通信Whats…,C10129690:听歌学英语,C10193357:微医,C6015363:肯德基,C10221865:熊出没之保卫家…,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,
C10154337	易信	易信4.0全新升级，你的社交生活你来定义。 免费电话依旧畅聊不停，群空间、红包功能新鲜登场，定义你的社交领地，想怎么玩你来做主。 主要功能 ◆【免费电话】-聊你想聊     真正好用的免费电话，可直播大陆手机固话，通话不耗流量，对方无需安装易信，高清音质，畅打无忧，在国外也能用；     消息没回？一键转为免费短信、电话留言，消	C10191116:图片合成器,C5683:微信,C5373:支付宝,C10047107:滴滴出行,C183901:WiFi信号增强…,C5341:网易公开课,C39289:手机通信Whats…,C9319:QQ,C2217:我查查,C10154279:微会,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,
C10366337	翼支付	翼支付是一款提供综合性移动支付业务和理财服务的应用, 致力于打造全国最大的掌上生活消费平台，提供多重支付保障体系，助您尽享便利生活服务。 【微信公众号】甜橙金融 【主要功能】 1.生活缴费：水电煤缴费、有线电视缴费、交罚代交等； 2.通信缴费：手机话费充值、流量充值、固话缴费、宽带缴费等； 3.生活支付：免费异地跨行转账（知道手	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C107781:自选股,C10129690:听歌学英语,C10148546:别踩白块儿,C10191116:图片合成器,C10113531:保卫萝卜2,C40224:相片组合 Phot…,C10141383:找你妹2015,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C381	网易有道词典-英语学习翻译	新华字典离线版:安卓手机上最好的中文字典，真人发音。主要功能： 1、汉语字典：收录汉字20888个； 2、汉语词典：收录词语44904个； 3、成语词典：收录成语13048个； 4、成语故事：收录成语典故757个。 目前唯一支持简繁双语查看的中文字典。安装后默认为连网获取数据，可在“选项设置”中下载30余M的离线字词库和读音文件。       	C20252:京东,C10129690:听歌学英语,C5341:网易公开课,C56944:友名片-名片识…,C10191116:图片合成器,C10050642:沪江开心词场,C37694:快传 (Quick …,C10107104:新华字典,C10047082:知乎,C10191382:小猿搜题,C121553:WPS Office,C10096044:金山WPS Of…,C381:网易有道词典-…,C5458:驾考宝典-驾校…,C6468:金山词霸,C10113015:作业帮,C10082485:名片全能王,C10068705:扫描全能王,C10208807:驾校一点通,C10191382:小猿搜题,
C10168550	亲情关怀	亲情关怀是华为手机服务产品团队为华为手机用户精心打造的一款温暖体贴好用的产品，它可以远程求助他人、或者远程帮助他人解决手机使用问题。 你是否经常遇到这样的问题？父母给你打电话向你求助，字体太小看不清手机屏幕、遇到莫名的扣费……你在电话里想方设法告诉父母怎么操作手机但是他们却不会操作。 你自己是否也遇到过这样的情况？手机操作太卡顿、不知如何保护数据	C174391:百度云,C183901:WiFi信号增强…,C10159654:更换字体管家(…,C10114178:流量宝,C10057661:Google Play…,C54626:铃声多多,C10100910:清理精灵,C2682:搜狗输入法,C31346:手机百度,C2217:我查查,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C2068	多米音乐	多米音乐:我的音质特别好，全网无损独一家； 我的内容特别棒，给你海量精致歌单，还有炫酷智能推荐。 我的主页特漂亮，尊贵VIP，美美的头像装扮，优先抢票特别福利，还能免广告哦！ 我的性能特别棒，内存小速度快，能让音乐飞起来。 我的性格很温柔，我的音乐很贴心，我的服务很周到。 这个世界太纷扰了，我只想安安静静地做个音乐App。 【联系方	C54699:1905电影网,C37161:YY,C77434:违章查询助手,C10191116:图片合成器,C10220136:QQ音乐,C10159654:更换字体管家(…,C3466:酷狗音乐,C56900:唱吧,C22852:暴风影音,C183901:WiFi信号增强…,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C28837	ZAKER	ZAKER是国内最受欢迎的互动分享和个性化定制的移动阅读平台。拥有Android、iPhone、iPad等六大移动平台版本。它将资讯、微博、博客、报纸、杂志、图片等众多内容，按照用户意愿聚合到一起，实现深度个性化定制。ZAKER具有强大的互动分享功能，可将任何内容通过微信、微博、邮件、短信等转发分享。这里还有最TOP的话题社区，每个人都可以轻松地找到“话筒”	C5341:网易公开课,C2217:我查查,C56944:友名片-名片识…,C10191116:图片合成器,C23395:全国违章查询,C104688:腾讯新闻,C19168:凤凰新闻,C7256:快手看片,C10124262:英语流利说,C41529:万年历,C2022:搜狐新闻,C9147:网易新闻,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
C22852	暴风影音	暴风影音:【海量的高清视频、量身定做的个性化推荐，看视频最贴心！】  最新热播剧持续连载更新！    电视剧： 《芈月传》主演：孙俪 刘涛 马苏 方中信 《灵魂摆渡》主演：刘智扬 肖茵 于毅 陈洁 宣璐 《云中歌》主演： 杨颖 杜淳 陆毅 陈晓 苏青 《北上广不相信眼泪》主演：朱亚文 马伊琍 张兆辉 张可颐 侯京健<br	C20252:京东,C183901:WiFi信号增强…,C174391:百度云,C10191116:图片合成器,C43719:迅雷,C7256:快手看片,C6000488:长江手机台,C54699:1905电影网,C10180621:最美锁屏,C10047107:滴滴出行,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
